netH,netCharge,molW,kyleD,a_a,c_c,d_d,e_e,f_f,g_g,h_h,i_i,k_k,l_l,m_m,n_n,p_p,q_q,r_r,s_s,t_t,v_v,w_w,y_y,tiny,small,large,aliphatic,aromatic,total_charged,negative_charged,positive_charged,polar,neutral,hydrophobic,label
35,-2,3312.26,-2.55,0.038461538,0,0.153846154,0.115384615,0,0.076923077,0.076923077,0,0.076923077,0,0,0.076923077,0.038461538,0.038461538,0.115384615,0.076923077,0.076923077,0,0,0,0.423076923,0.423076923,0.115384615,0,0.076923077,0.538461538,0.269230769,0.269230769,0.576923077,0.384615385,0,non_antiviral_peptide
32,1,4740.24,0.013157895,0.105263158,0.026315789,0.078947368,0,0.026315789,0.026315789,0.026315789,0.052631579,0.052631579,0.157894737,0,0.052631579,0.026315789,0.105263158,0.052631579,0.026315789,0.078947368,0.078947368,0,0,0.342105263,0.552631579,0.078947368,0.289473684,0.052631579,0.210526316,0.078947368,0.131578947,0.342105263,0.289473684,0.342105263,non_antiviral_peptide
9,1,2539.94,1.795238095,0.047619048,0,0,0,0.142857143,0.047619048,0,0.047619048,0,0.238095238,0,0,0,0,0.047619048,0.095238095,0.142857143,0.142857143,0,0,0.333333333,0.428571429,0.19047619,0.428571429,0.142857143,0.047619048,0,0.047619048,0.047619048,0.333333333,0.571428571,non_antiviral_peptide
18,-1,4372.88,0.255555556,0.083333333,0,0.027777778,0,0.055555556,0.111111111,0.027777778,0,0,0.194444444,0.027777778,0.027777778,0.111111111,0.138888889,0,0,0.083333333,0.055555556,0.027777778,0,0.305555556,0.583333333,0.083333333,0.25,0.111111111,0.055555556,0.027777778,0.027777778,0.194444444,0.416666667,0.361111111,non_antiviral_peptide
19,0,2652.87,0.177272727,0.181818182,0,0.045454545,0.045454545,0.045454545,0,0,0.045454545,0,0.045454545,0.045454545,0.045454545,0,0.090909091,0.090909091,0.136363636,0,0.136363636,0,0,0.363636364,0.454545455,0.136363636,0.227272727,0.045454545,0.181818182,0.090909091,0.090909091,0.318181818,0.318181818,0.318181818,non_antiviral_peptide
16,3,4655.37,0.7,0.026315789,0,0,0,0.052631579,0.105263158,0.052631579,0.078947368,0.078947368,0.210526316,0,0,0.105263158,0,0,0.052631579,0.105263158,0.052631579,0,0.052631579,0.289473684,0.578947368,0.105263158,0.342105263,0.157894737,0.131578947,0,0.131578947,0.078947368,0.5,0.394736842,non_antiviral_peptide
32,1,4665.03,-0.962162162,0.081081081,0.054054054,0.054054054,0.054054054,0.054054054,0.081081081,0.108108108,0,0.081081081,0.054054054,0.027027027,0.054054054,0.054054054,0.027027027,0.054054054,0.027027027,0.081081081,0.027027027,0,0,0.378378378,0.486486486,0.108108108,0.081081081,0.162162162,0.351351351,0.108108108,0.243243243,0.324324324,0.432432432,0.216216216,non_antiviral_peptide
17,0,3240.65,0.684615385,0.038461538,0,0.038461538,0,0,0.038461538,0,0.076923077,0,0.230769231,0.038461538,0.076923077,0.038461538,0.038461538,0.038461538,0.076923077,0.076923077,0.076923077,0,0.076923077,0.269230769,0.576923077,0.115384615,0.384615385,0.076923077,0.076923077,0.038461538,0.038461538,0.192307692,0.346153846,0.423076923,non_antiviral_peptide
16,3,2965.52,0.8375,0.125,0,0,0,0.041666667,0,0,0.041666667,0.041666667,0.125,0.083333333,0,0.083333333,0.083333333,0.083333333,0.041666667,0.041666667,0.166666667,0,0,0.208333333,0.625,0.125,0.333333333,0.041666667,0.125,0,0.125,0.208333333,0.291666667,0.458333333,non_antiviral_peptide
6,1,2298.7,1.81,0.15,0.1,0,0,0.05,0.05,0,0.05,0,0.35,0,0,0.05,0,0.05,0.1,0,0,0,0,0.4,0.45,0.1,0.4,0.05,0.05,0,0.05,0.05,0.35,0.55,non_antiviral_peptide
17,-2,2569.69,-1.015,0.05,0,0.1,0.1,0.05,0.05,0.1,0.15,0.1,0,0,0.05,0,0.05,0,0.05,0.05,0,0,0.05,0.3,0.55,0.1,0.15,0.2,0.4,0.2,0.2,0.4,0.35,0.2,non_antiviral_peptide
15,-2,3251.41,-0.313793103,0.172413793,0,0.034482759,0.068965517,0,0.103448276,0,0,0.034482759,0.103448276,0,0.034482759,0.137931034,0.034482759,0,0.103448276,0.068965517,0.034482759,0.034482759,0,0.482758621,0.448275862,0.034482759,0.137931034,0.034482759,0.137931034,0.103448276,0.034482759,0.206896552,0.586206897,0.172413793,non_antiviral_peptide
21,2,4708.14,0.525641026,0.102564103,0,0,0,0.076923077,0.102564103,0.025641026,0,0.025641026,0.102564103,0,0,0.051282051,0.025641026,0.025641026,0.153846154,0.051282051,0.128205128,0,0.102564103,0.41025641,0.358974359,0.205128205,0.230769231,0.205128205,0.076923077,0,0.076923077,0.076923077,0.58974359,0.307692308,non_antiviral_peptide
11,-1,2481.66,0.38,0,0,0.05,0.05,0.2,0.1,0,0,0.05,0.1,0,0.05,0,0,0,0.15,0.05,0.1,0,0.05,0.35,0.35,0.25,0.2,0.25,0.15,0.1,0.05,0.2,0.35,0.4,non_antiviral_peptide
8,0,2729.13,1.254545455,0.045454545,0,0,0,0,0.090909091,0.090909091,0,0,0.363636364,0,0,0,0,0,0.090909091,0.045454545,0.090909091,0.045454545,0.090909091,0.272727273,0.545454545,0.136363636,0.454545455,0.227272727,0.090909091,0,0.090909091,0,0.454545455,0.5,non_antiviral_peptide
21,-1,4612.06,-0.052777778,0.055555556,0,0.027777778,0.055555556,0.083333333,0,0.055555556,0.027777778,0,0.083333333,0.027777778,0,0.194444444,0,0.055555556,0.111111111,0.055555556,0.083333333,0,0.055555556,0.25,0.527777778,0.194444444,0.194444444,0.194444444,0.194444444,0.083333333,0.111111111,0.138888889,0.527777778,0.305555556,non_antiviral_peptide
20,1,4799.35,0.353658537,0.073170732,0,0.073170732,0.024390244,0.048780488,0.195121951,0,0.048780488,0.12195122,0.097560976,0,0.024390244,0.024390244,0,0,0.024390244,0.024390244,0.146341463,0,0.048780488,0.390243902,0.487804878,0.097560976,0.292682927,0.097560976,0.219512195,0.097560976,0.12195122,0.243902439,0.390243902,0.341463415,non_antiviral_peptide
12,-1,2971.23,0.348,0.12,0.04,0.04,0.04,0.04,0.12,0,0,0.04,0.04,0,0.04,0.04,0,0,0.08,0.04,0.16,0.08,0.04,0.44,0.36,0.16,0.2,0.16,0.12,0.08,0.04,0.16,0.44,0.36,non_antiviral_peptide
17,0,2382.58,-0.505263158,0.105263158,0,0.052631579,0.052631579,0,0.052631579,0,0.052631579,0,0.052631579,0,0,0.105263158,0.105263158,0.105263158,0,0.052631579,0.105263158,0,0.105263158,0.263157895,0.473684211,0.210526316,0.210526316,0.105263158,0.210526316,0.105263158,0.105263158,0.315789474,0.421052632,0.210526316,non_antiviral_peptide
27,-2,4726.08,-0.310526316,0.026315789,0.026315789,0.078947368,0.052631579,0.052631579,0.131578947,0.026315789,0.078947368,0.052631579,0.026315789,0.026315789,0,0.026315789,0.078947368,0.026315789,0.078947368,0.052631579,0.078947368,0,0.052631579,0.394736842,0.447368421,0.131578947,0.184210526,0.131578947,0.236842105,0.131578947,0.105263158,0.289473684,0.394736842,0.289473684,non_antiviral_peptide
26,4,3218.57,-0.081481481,0.148148148,0,0,0,0,0,0,0.037037037,0,0.037037037,0.037037037,0,0.111111111,0.037037037,0.148148148,0.111111111,0.185185185,0.111111111,0,0,0.444444444,0.37037037,0.148148148,0.185185185,0,0.148148148,0,0.148148148,0.185185185,0.555555556,0.222222222,non_antiviral_peptide
14,-6,2278.29,-1.061111111,0.111111111,0.055555556,0.055555556,0.277777778,0,0,0.055555556,0,0,0,0,0,0,0.111111111,0,0.055555556,0.055555556,0.111111111,0.055555556,0,0.333333333,0.555555556,0.055555556,0.111111111,0.111111111,0.388888889,0.333333333,0.055555556,0.444444444,0.277777778,0.222222222,non_antiviral_peptide
7,-1,2667,1.375,0.125,0,0,0.041666667,0,0.125,0,0.083333333,0,0.166666667,0,0,0.041666667,0.041666667,0,0.083333333,0.041666667,0.166666667,0,0.041666667,0.375,0.541666667,0.041666667,0.416666667,0.041666667,0.041666667,0.041666667,0,0.083333333,0.458333333,0.416666667,non_antiviral_peptide
38,4,4929.47,-0.815789474,0.078947368,0,0.026315789,0.026315789,0,0.026315789,0.026315789,0.052631579,0.131578947,0.052631579,0.052631579,0.078947368,0.026315789,0.078947368,0.026315789,0.078947368,0.078947368,0.052631579,0.026315789,0.052631579,0.289473684,0.578947368,0.105263158,0.157894737,0.105263158,0.236842105,0.052631579,0.184210526,0.368421053,0.368421053,0.236842105,non_antiviral_peptide
7,1,2383.8,1.771428571,0.142857143,0.095238095,0,0,0,0.047619048,0,0.095238095,0,0.333333333,0,0,0.047619048,0,0.047619048,0.095238095,0.047619048,0,0,0,0.428571429,0.476190476,0.047619048,0.428571429,0,0.047619048,0,0.047619048,0.047619048,0.380952381,0.523809524,non_antiviral_peptide
21,1,3231.51,0.219230769,0,0,0.038461538,0,0.076923077,0,0,0.038461538,0.038461538,0.115384615,0,0.038461538,0.038461538,0.038461538,0.038461538,0.269230769,0.076923077,0.115384615,0.038461538,0,0.384615385,0.423076923,0.153846154,0.269230769,0.115384615,0.115384615,0.038461538,0.076923077,0.192307692,0.384615385,0.384615385,non_antiviral_peptide
14,-3,3733.95,0.042424242,0.121212121,0.121212121,0.060606061,0.03030303,0,0.121212121,0,0,0,0.060606061,0,0,0.121212121,0.060606061,0,0.060606061,0.090909091,0.060606061,0,0.060606061,0.575757576,0.333333333,0.060606061,0.121212121,0.060606061,0.090909091,0.090909091,0,0.151515152,0.575757576,0.242424242,non_antiviral_peptide
16,1,3896.44,0.846666667,0,0,0,0.033333333,0.066666667,0.066666667,0.033333333,0.066666667,0.066666667,0.2,0,0,0,0,0,0.1,0.1,0.1,0.033333333,0.1,0.266666667,0.5,0.2,0.366666667,0.233333333,0.133333333,0.033333333,0.1,0.1,0.4,0.466666667,non_antiviral_peptide
37,1,4881.25,-0.760526316,0.026315789,0.052631579,0.052631579,0.052631579,0.026315789,0,0.052631579,0,0.078947368,0.131578947,0,0.026315789,0.052631579,0.078947368,0.052631579,0.184210526,0.026315789,0.052631579,0,0.026315789,0.342105263,0.526315789,0.105263158,0.184210526,0.105263158,0.289473684,0.105263158,0.184210526,0.342105263,0.368421053,0.263157895,non_antiviral_peptide
15,-1,2449.61,-0.668421053,0.052631579,0,0.052631579,0.052631579,0,0.052631579,0,0,0.052631579,0.052631579,0,0,0.052631579,0.105263158,0,0.157894737,0,0.105263158,0.105263158,0.105263158,0.315789474,0.421052632,0.210526316,0.157894737,0.210526316,0.157894737,0.105263158,0.052631579,0.263157895,0.421052632,0.263157895,non_antiviral_peptide
20,3,3791.34,0.280645161,0,0,0,0,0.032258065,0.129032258,0,0.193548387,0.032258065,0.129032258,0,0.032258065,0.161290323,0.064516129,0.064516129,0.096774194,0,0,0.032258065,0,0.225806452,0.612903226,0.129032258,0.322580645,0.064516129,0.096774194,0,0.096774194,0.193548387,0.387096774,0.387096774,non_antiviral_peptide
12,-3,3614.91,0.15625,0.125,0.03125,0.03125,0.09375,0,0.15625,0,0,0,0.1875,0,0,0.15625,0,0.03125,0.0625,0.03125,0.03125,0.03125,0,0.4375,0.46875,0.0625,0.21875,0.03125,0.15625,0.125,0.03125,0.15625,0.53125,0.28125,non_antiviral_peptide
23,3,4102.67,-0.018181818,0.151515152,0,0,0.03030303,0.060606061,0,0.03030303,0,0.03030303,0.090909091,0.060606061,0,0.181818182,0.060606061,0.090909091,0.060606061,0.03030303,0.090909091,0,0,0.242424242,0.575757576,0.151515152,0.181818182,0.090909091,0.181818182,0.03030303,0.151515152,0.212121212,0.454545455,0.303030303,non_antiviral_peptide
11,-2,3582.05,1.035483871,0.129032258,0.064516129,0.032258065,0.032258065,0.032258065,0.129032258,0,0.064516129,0,0.193548387,0.032258065,0,0.032258065,0.129032258,0,0.032258065,0,0.064516129,0,0,0.387096774,0.548387097,0.032258065,0.322580645,0.032258065,0.064516129,0.064516129,0,0.193548387,0.322580645,0.451612903,non_antiviral_peptide
17,3,2167.46,-0.311764706,0.058823529,0.058823529,0,0,0.058823529,0.117647059,0.058823529,0,0,0.117647059,0,0,0.058823529,0.058823529,0.176470588,0,0.058823529,0.058823529,0.058823529,0,0.294117647,0.352941176,0.294117647,0.176470588,0.176470588,0.235294118,0,0.235294118,0.235294118,0.352941176,0.352941176,non_antiviral_peptide
22,0,3089.32,-0.988,0.16,0,0.04,0.08,0,0,0.08,0,0.04,0.12,0,0.04,0.16,0.08,0.08,0.04,0,0.04,0,0,0.24,0.64,0.08,0.16,0.08,0.32,0.12,0.2,0.36,0.44,0.16,non_antiviral_peptide
29,2,3518.83,-0.596551724,0.034482759,0.034482759,0.068965517,0,0,0.068965517,0,0,0.068965517,0.103448276,0.034482759,0.103448276,0.034482759,0.068965517,0.068965517,0.103448276,0.068965517,0.103448276,0,0,0.379310345,0.517241379,0.068965517,0.206896552,0,0.206896552,0.068965517,0.137931034,0.379310345,0.310344828,0.275862069,non_antiviral_peptide
19,2,4047.47,-0.117142857,0.171428571,0,0,0.028571429,0.028571429,0.142857143,0.028571429,0,0.028571429,0.142857143,0,0,0.171428571,0.057142857,0.057142857,0,0.057142857,0.028571429,0,0.028571429,0.371428571,0.485714286,0.114285714,0.171428571,0.085714286,0.142857143,0.028571429,0.114285714,0.171428571,0.6,0.2,non_antiviral_peptide
20,-3,3090.26,-0.544,0.04,0.04,0.16,0.04,0.04,0.04,0,0.12,0.04,0.04,0,0.04,0.08,0.08,0.04,0.04,0.08,0.04,0,0,0.4,0.48,0.08,0.2,0.04,0.28,0.2,0.08,0.4,0.28,0.28,non_antiviral_peptide
31,6,4112.72,-0.403225806,0.064516129,0.032258065,0,0.064516129,0.032258065,0.064516129,0.032258065,0.032258065,0.161290323,0.129032258,0,0,0,0,0.096774194,0.096774194,0,0.064516129,0.064516129,0.032258065,0.258064516,0.483870968,0.225806452,0.225806452,0.161290323,0.35483871,0.064516129,0.290322581,0.322580645,0.290322581,0.35483871,non_antiviral_peptide
24,0,3389.52,-0.406896552,0.103448276,0.034482759,0,0.034482759,0,0.068965517,0.034482759,0,0,0.103448276,0,0.103448276,0.034482759,0.034482759,0.034482759,0.172413793,0.137931034,0.034482759,0.034482759,0,0.517241379,0.379310345,0.068965517,0.137931034,0.068965517,0.103448276,0.034482759,0.068965517,0.206896552,0.551724138,0.206896552,non_antiviral_peptide
12,-1,2274.47,0.225,0.1,0,0,0.1,0,0.1,0,0.1,0,0.1,0,0.05,0.1,0.05,0.05,0.1,0,0.1,0,0,0.3,0.6,0.05,0.3,0,0.15,0.1,0.05,0.25,0.4,0.3,non_antiviral_peptide
23,1,3039.25,-0.630769231,0.076923077,0.038461538,0,0.076923077,0,0.153846154,0.038461538,0,0,0.076923077,0,0,0.076923077,0.076923077,0.115384615,0.076923077,0.076923077,0.076923077,0,0,0.423076923,0.423076923,0.115384615,0.153846154,0.038461538,0.230769231,0.076923077,0.153846154,0.269230769,0.5,0.192307692,non_antiviral_peptide
24,3,4353.77,0.076315789,0.026315789,0.026315789,0,0,0.026315789,0.157894737,0,0,0.052631579,0.131578947,0,0,0.078947368,0.052631579,0.026315789,0.184210526,0.105263158,0.078947368,0.026315789,0,0.5,0.394736842,0.078947368,0.210526316,0.052631579,0.078947368,0,0.078947368,0.131578947,0.552631579,0.289473684,non_antiviral_peptide
16,3,2899.36,1.041666667,0.083333333,0.041666667,0,0,0.041666667,0.083333333,0,0.041666667,0.041666667,0.166666667,0,0.041666667,0,0,0.083333333,0.083333333,0.041666667,0.166666667,0.041666667,0,0.333333333,0.458333333,0.166666667,0.375,0.083333333,0.125,0,0.125,0.166666667,0.291666667,0.5,non_antiviral_peptide
9,0,2373.67,0.89,0.05,0.05,0.05,0,0.1,0.1,0.05,0.1,0.05,0.1,0,0,0,0.05,0,0.05,0.1,0.1,0,0,0.4,0.45,0.1,0.3,0.15,0.15,0.05,0.1,0.15,0.35,0.45,non_antiviral_peptide
22,1,3288.61,-0.1,0.08,0,0.04,0.04,0.04,0.08,0,0.04,0,0.16,0,0,0.04,0.04,0.12,0.08,0,0.04,0.04,0.12,0.28,0.36,0.32,0.24,0.2,0.2,0.08,0.12,0.24,0.4,0.32,non_antiviral_peptide
19,4,3838.37,0.641176471,0.264705882,0.029411765,0,0,0,0.088235294,0,0,0,0.235294118,0,0,0.147058824,0.029411765,0.117647059,0.029411765,0,0.029411765,0,0,0.411764706,0.441176471,0.117647059,0.264705882,0,0.117647059,0,0.117647059,0.147058824,0.529411765,0.294117647,non_antiviral_peptide
4,0,2616.13,2.18,0.05,0,0,0,0.15,0,0,0.25,0,0.15,0,0.05,0.1,0,0,0,0,0.1,0.05,0.05,0.05,0.65,0.25,0.5,0.25,0,0,0,0.05,0.2,0.7,non_antiviral_peptide
40,4,5168.75,-0.423076923,0.025641026,0.025641026,0.051282051,0.025641026,0.025641026,0.051282051,0.051282051,0.051282051,0.051282051,0.076923077,0,0.025641026,0.051282051,0.025641026,0.128205128,0.025641026,0.076923077,0.128205128,0,0.076923077,0.256410256,0.487179487,0.230769231,0.256410256,0.153846154,0.307692308,0.076923077,0.230769231,0.307692308,0.358974359,0.307692308,non_antiviral_peptide
12,-2,2757,-0.0125,0.125,0.083333333,0.041666667,0.083333333,0,0.125,0.041666667,0.041666667,0,0.083333333,0,0,0.125,0.083333333,0.041666667,0,0,0.083333333,0,0,0.375,0.541666667,0.041666667,0.208333333,0.041666667,0.208333333,0.125,0.083333333,0.25,0.416666667,0.291666667,non_antiviral_peptide
17,-1,3893.24,0.458823529,0.088235294,0.058823529,0.058823529,0.029411765,0.029411765,0.058823529,0,0.088235294,0.058823529,0,0.029411765,0,0.058823529,0,0,0.147058824,0.147058824,0.117647059,0,0,0.558823529,0.382352941,0.029411765,0.205882353,0.029411765,0.147058824,0.088235294,0.058823529,0.147058824,0.5,0.323529412,non_antiviral_peptide
19,1,3324.58,-0.289285714,0.178571429,0,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.071428571,0.071428571,0,0.035714286,0.107142857,0,0.035714286,0.071428571,0.107142857,0.035714286,0,0.035714286,0.428571429,0.428571429,0.107142857,0.142857143,0.107142857,0.214285714,0.071428571,0.142857143,0.214285714,0.571428571,0.178571429,non_antiviral_peptide
18,2,2686.08,0.209090909,0.090909091,0.045454545,0,0.045454545,0,0,0,0.045454545,0.090909091,0.136363636,0,0.045454545,0.045454545,0.090909091,0.045454545,0,0.136363636,0.136363636,0,0,0.272727273,0.636363636,0.045454545,0.318181818,0,0.181818182,0.045454545,0.136363636,0.318181818,0.272727273,0.363636364,non_antiviral_peptide
7,0,1809.11,0.653333333,0.133333333,0.066666667,0,0.066666667,0,0,0,0,0.066666667,0.133333333,0.066666667,0,0.066666667,0.066666667,0,0.066666667,0,0.133333333,0.066666667,0,0.266666667,0.6,0.066666667,0.266666667,0.066666667,0.133333333,0.066666667,0.066666667,0.2,0.266666667,0.466666667,non_antiviral_peptide
12,0,2189.4,-0.326315789,0,0,0,0.052631579,0,0.157894737,0.052631579,0,0.052631579,0.210526316,0.052631579,0.105263158,0.052631579,0,0,0.052631579,0.157894737,0,0,0,0.368421053,0.578947368,0,0.210526316,0.052631579,0.157894737,0.052631579,0.105263158,0.210526316,0.473684211,0.263157895,non_antiviral_peptide
20,-4,3514.68,-0.321428571,0.071428571,0,0.142857143,0.071428571,0.107142857,0,0,0.071428571,0.071428571,0.071428571,0,0.035714286,0.035714286,0.035714286,0,0.071428571,0.142857143,0.035714286,0,0,0.428571429,0.428571429,0.107142857,0.178571429,0.107142857,0.285714286,0.214285714,0.071428571,0.357142857,0.321428571,0.285714286,non_antiviral_peptide
21,0,3847.33,-0.383333333,0.1,0,0,0.166666667,0.033333333,0,0.033333333,0.1,0.133333333,0.033333333,0,0,0.133333333,0,0.033333333,0.033333333,0.033333333,0.1,0.033333333,0,0.166666667,0.7,0.1,0.233333333,0.1,0.366666667,0.166666667,0.2,0.333333333,0.333333333,0.3,non_antiviral_peptide
27,-1,3793.11,-0.546666667,0.2,0,0.1,0.1,0,0,0,0,0.033333333,0.2,0,0,0.1,0,0.133333333,0,0.066666667,0,0.033333333,0,0.366666667,0.433333333,0.166666667,0.2,0.033333333,0.366666667,0.2,0.166666667,0.366666667,0.366666667,0.233333333,non_antiviral_peptide
19,-2,2878.98,-1.708333333,0.041666667,0,0.166666667,0.041666667,0,0.083333333,0.083333333,0,0.125,0,0,0.041666667,0.166666667,0.041666667,0,0,0.083333333,0.083333333,0,0,0.375,0.583333333,0,0.083333333,0.083333333,0.416666667,0.208333333,0.208333333,0.416666667,0.458333333,0.083333333,non_antiviral_peptide
20,4,4989.73,0.625,0.05,0,0,0,0.075,0.1,0.025,0.025,0.075,0.25,0,0.025,0.1,0,0.025,0.075,0.025,0.05,0,0.075,0.25,0.55,0.175,0.325,0.175,0.125,0,0.125,0.125,0.45,0.4,non_antiviral_peptide
28,-3,4921.3,-0.169230769,0.025641026,0,0.076923077,0.076923077,0.025641026,0.102564103,0.025641026,0.076923077,0.051282051,0.076923077,0,0.025641026,0.025641026,0.051282051,0.025641026,0.051282051,0.051282051,0.128205128,0,0.076923077,0.307692308,0.538461538,0.128205128,0.282051282,0.128205128,0.256410256,0.153846154,0.102564103,0.307692308,0.358974359,0.307692308,non_antiviral_peptide
18,-6,2949.92,-0.5,0.04,0,0,0.24,0,0.04,0.04,0.08,0,0.08,0,0.04,0,0,0,0.28,0.08,0.04,0,0,0.44,0.52,0,0.2,0.04,0.28,0.24,0.04,0.28,0.48,0.2,non_antiviral_peptide
22,1,3913.29,-0.18125,0.0625,0,0.0625,0.03125,0.03125,0.125,0.03125,0.125,0.0625,0.03125,0,0,0.09375,0,0.0625,0.03125,0.09375,0.0625,0,0.0625,0.375,0.4375,0.15625,0.21875,0.125,0.25,0.09375,0.15625,0.21875,0.5,0.25,non_antiviral_peptide
15,0,1924.05,-0.946666667,0,0,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0,0,0,0,0.066666667,0.066666667,0.133333333,0.066666667,0.066666667,0.066666667,0,0.333333333,0.4,0.2,0.133333333,0.2,0.333333333,0.133333333,0.2,0.333333333,0.333333333,0.266666667,non_antiviral_peptide
23,-5,4330.45,-0.183783784,0.108108108,0.081081081,0.108108108,0.054054054,0.027027027,0.108108108,0.027027027,0.027027027,0,0.027027027,0,0,0.027027027,0.054054054,0.027027027,0.135135135,0.054054054,0.081081081,0.027027027,0,0.594594595,0.297297297,0.081081081,0.135135135,0.081081081,0.216216216,0.162162162,0.054054054,0.243243243,0.459459459,0.27027027,non_antiviral_peptide
23,-1,4260.87,0.053125,0,0,0.09375,0.0625,0.03125,0.03125,0,0.1875,0.09375,0.0625,0.0625,0.03125,0.0625,0.03125,0.03125,0,0.0625,0.0625,0.03125,0.03125,0.1875,0.65625,0.125,0.3125,0.09375,0.28125,0.15625,0.125,0.34375,0.1875,0.4375,non_antiviral_peptide
